Carrier,Day,DepTime,Dest,Origin,Weather,Delayed
US,TUE,1257,LGA,DCA,0,0
US,TUE,1458,LGA,DCA,0,1
US,TUE,1555,LGA,DCA,0,1
US,TUE,1656,LGA,DCA,0,0
US,TUE,1758,LGA,DCA,0,0
US,TUE,1855,LGA,DCA,0,0
US,TUE,1956,LGA,DCA,0,1
US,TUE,2054,LGA,DCA,0,0
RU,TUE,1454,EWR,BWI,0,0
RU,TUE,1022,EWR,BWI,0,0
RU,TUE,1848,EWR,BWI,0,1
CO,TUE,1723,EWR,DCA,0,0
CO,TUE,1937,EWR,DCA,0,1
CO,TUE,1256,EWR,DCA,0,0
DH,TUE,836,EWR,IAD,0,0
DH,TUE,1715,EWR,IAD,0,1
DH,TUE,1354,EWR,IAD,0,1
DH,TUE,2116,EWR,IAD,0,0
DH,TUE,627,EWR,IAD,0,0
DH,TUE,1425,EWR,IAD,0,0
RU,TUE,1355,EWR,DCA,0,0
RU,TUE,1650,EWR,IAD,0,0
RU,TUE,2120,EWR,DCA,0,1
RU,TUE,1855,EWR,IAD,0,0
RU,TUE,1628,EWR,DCA,0,0
RU,TUE,911,EWR,DCA,0,1
RU,TUE,700,EWR,IAD,0,0
RU,TUE,1523,EWR,DCA,0,0
RU,TUE,1453,EWR,IAD,0,0
OH,WED,1455,JFK,BWI,0,0
DH,WED,1636,JFK,DCA,0,0
DH,WED,1321,LGA,IAD,0,1
DH,WED,1609,LGA,IAD,0,1
DH,WED,1939,LGA,IAD,0,1
DH,WED,2120,LGA,IAD,0,0
DH,WED,721,LGA,IAD,0,1
DH,WED,837,JFK,IAD,0,0
DH,WED,1232,JFK,IAD,0,0
DH,WED,1450,JFK,IAD,0,0
DH,WED,1644,JFK,IAD,0,0
DH,WED,1737,JFK,IAD,0,0
DH,WED,2115,JFK,IAD,0,0
DH,WED,1613,JFK,IAD,0,0
DL,WED,1500,JFK,DCA,0,1
DL,WED,630,LGA,DCA,0,0
DL,WED,728,LGA,DCA,0,0
DL,WED,834,LGA,DCA,0,1
DL,WED,1032,LGA,DCA,0,0
DL,WED,1128,LGA,DCA,0,0
DL,WED,1230,LGA,DCA,0,0
DL,WED,1329,LGA,DCA,0,0
DL,WED,1430,LGA,DCA,0,0
DL,WED,1531,LGA,DCA,0,0
DL,WED,1629,LGA,DCA,0,0
DL,WED,1730,LGA,DCA,0,0
DL,WED,1829,LGA,DCA,0,0
DL,WED,1928,LGA,DCA,0,0
DL,WED,2031,LGA,DCA,0,0
MQ,WED,1633,JFK,DCA,0,1
MQ,WED,559,JFK,DCA,0,0
MQ,WED,1829,JFK,DCA,0,0
MQ,WED,650,LGA,DCA,0,1
MQ,WED,749,LGA,DCA,0,0
MQ,WED,855,LGA,DCA,0,0
MQ,WED,1257,LGA,DCA,0,0
MQ,WED,1428,LGA,DCA,0,1
MQ,WED,1527,LGA,DCA,0,1
MQ,WED,1654,LGA,DCA,0,0
MQ,WED,1902,LGA,DCA,0,0
UA,WED,848,LGA,IAD,0,0
US,WED,632,LGA,DCA,0,0
US,WED,657,LGA,DCA,0,1
US,WED,755,LGA,DCA,0,0
US,WED,858,LGA,DCA,0,0
US,WED,958,LGA,DCA,0,0
US,WED,1058,LGA,DCA,0,0
US,WED,1155,LGA,DCA,0,0
US,WED,1256,LGA,DCA,0,0
US,WED,1356,LGA,DCA,0,0
US,WED,1457,LGA,DCA,0,0
US,WED,1556,LGA,DCA,0,0
US,WED,1659,LGA,DCA,0,0
US,WED,1758,LGA,DCA,0,0
US,WED,1857,LGA,DCA,0,0
US,WED,2001,LGA,DCA,0,0
US,WED,2055,LGA,DCA,0,0
RU,WED,1718,EWR,BWI,0,0
RU,WED,659,EWR,BWI,0,0
RU,WED,1030,EWR,BWI,0,0
RU,WED,1451,EWR,BWI,0,0
CO,WED,1255,EWR,DCA,0,0
CO,WED,1728,EWR,DCA,0,0
CO,WED,732,EWR,DCA,0,0
CO,WED,1852,EWR,DCA,0,0
DH,WED,913,EWR,IAD,0,1
DH,WED,1659,EWR,IAD,0,0
DH,WED,1237,EWR,IAD,0,0
DH,WED,2211,EWR,IAD,0,1
DH,WED,627,EWR,IAD,0,0
DH,WED,1427,EWR,IAD,0,0
RU,WED,2057,EWR,DCA,0,0
RU,WED,1633,EWR,DCA,0,0
RU,WED,1452,EWR,IAD,0,0
RU,WED,640,EWR,DCA,0,0
RU,WED,654,EWR,IAD,0,0
RU,WED,1855,EWR,IAD,0,0
RU,WED,1405,EWR,DCA,0,1
RU,WED,1259,EWR,IAD,0,0
RU,WED,1620,EWR,DCA,0,1
RU,WED,857,EWR,DCA,0,0
RU,WED,1659,EWR,IAD,0,0
OH,THUR,1455,JFK,BWI,0,0
DH,THUR,1640,JFK,DCA,0,0
DH,THUR,1237,LGA,IAD,0,0
DH,THUR,1528,LGA,IAD,0,1
DH,THUR,1709,LGA,IAD,0,0
DH,THUR,2127,LGA,IAD,0,0
DH,THUR,632,LGA,IAD,0,0
DH,THUR,1030,LGA,IAD,0,0
DH,THUR,831,JFK,IAD,0,0
DH,THUR,1241,JFK,IAD,0,0
DH,THUR,1459,JFK,IAD,0,0
DH,THUR,1641,JFK,IAD,0,0
DH,THUR,1714,JFK,IAD,0,0
DH,THUR,2214,JFK,IAD,0,1
DH,THUR,1609,JFK,IAD,0,0
DL,THUR,1510,JFK,DCA,0,1
DL,THUR,630,LGA,DCA,0,0
DL,THUR,730,LGA,DCA,0,0
DL,THUR,830,LGA,DCA,0,0
DL,THUR,931,LGA,DCA,0,0
DL,THUR,1031,LGA,DCA,0,0
DL,THUR,1131,LGA,DCA,0,0
DL,THUR,1231,LGA,DCA,0,0
DL,THUR,1331,LGA,DCA,0,0
DL,THUR,1432,LGA,DCA,0,0
DL,THUR,1531,LGA,DCA,0,0
DL,THUR,1632,LGA,DCA,0,0
DL,THUR,1730,LGA,DCA,0,0
DL,THUR,1830,LGA,DCA,0,0
DL,THUR,1927,LGA,DCA,0,0
DL,THUR,2031,LGA,DCA,0,0
MQ,THUR,1523,JFK,DCA,0,0
MQ,THUR,1843,JFK,DCA,0,0
MQ,THUR,703,LGA,DCA,0,0
MQ,THUR,827,LGA,DCA,1,1
MQ,THUR,850,LGA,DCA,0,0
MQ,THUR,1056,LGA,DCA,0,0
MQ,THUR,1251,LGA,DCA,0,0
MQ,THUR,1358,LGA,DCA,0,0
MQ,THUR,1458,LGA,DCA,0,0
MQ,THUR,1703,LGA,DCA,0,1
MQ,THUR,1656,LGA,DCA,0,0
UA,THUR,849,LGA,IAD,0,0
US,THUR,638,LGA,DCA,0,0
US,THUR,656,LGA,DCA,0,0
US,THUR,754,LGA,DCA,0,0
US,THUR,858,LGA,DCA,0,0
US,THUR,957,LGA,DCA,0,0
US,THUR,1057,LGA,DCA,0,0
US,THUR,1155,LGA,DCA,0,0
US,THUR,1256,LGA,DCA,0,0
US,THUR,1356,LGA,DCA,0,0
US,THUR,1459,LGA,DCA,0,0
US,THUR,1556,LGA,DCA,0,0
US,THUR,1656,LGA,DCA,0,1
US,THUR,1758,LGA,DCA,0,0
US,THUR,1856,LGA,DCA,0,0
US,THUR,2004,LGA,DCA,0,0
US,THUR,2057,LGA,DCA,0,0
RU,THUR,1748,EWR,BWI,0,1
RU,THUR,700,EWR,BWI,0,0
RU,THUR,1513,EWR,BWI,0,1
RU,THUR,1037,EWR,BWI,0,0
CO,THUR,1728,EWR,DCA,0,0
CO,THUR,1257,EWR,DCA,0,0
CO,THUR,1851,EWR,DCA,0,0
CO,THUR,727,EWR,DCA,0,0
DH,THUR,832,EWR,IAD,0,0
DH,THUR,1715,EWR,IAD,0,0
DH,THUR,1242,EWR,IAD,0,1
DH,THUR,2116,EWR,IAD,0,0
DH,THUR,623,EWR,IAD,0,0
DH,THUR,1426,EWR,IAD,0,0
RU,THUR,1255,EWR,IAD,0,0
RU,THUR,2056,EWR,DCA,0,0
RU,THUR,1657,EWR,IAD,0,1
RU,THUR,1856,EWR,IAD,0,1
RU,THUR,643,EWR,DCA,0,0
RU,THUR,1359,EWR,DCA,0,1
RU,THUR,1601,EWR,DCA,0,1
RU,THUR,1630,EWR,DCA,0,0
RU,THUR,858,EWR,DCA,0,0
RU,THUR,1456,EWR,IAD,0,1
RU,THUR,659,EWR,IAD,0,1
OH,FRI,1505,JFK,BWI,0,0
DH,FRI,1633,JFK,DCA,0,0
DH,FRI,1243,LGA,IAD,0,0
DH,FRI,1711,LGA,IAD,0,0
DH,FRI,2117,LGA,IAD,0,0
DH,FRI,931,JFK,IAD,0,1
DH,FRI,1238,JFK,IAD,0,0
DH,FRI,1639,JFK,IAD,0,0
DH,FRI,1706,JFK,IAD,0,0
DH,FRI,2115,JFK,IAD,0,0
DH,FRI,1750,JFK,IAD,0,0
DL,FRI,1500,JFK,DCA,0,0
DL,FRI,727,LGA,DCA,0,0
DL,FRI,840,LGA,DCA,0,1
DL,FRI,1030,LGA,DCA,0,0
DL,FRI,1231,LGA,DCA,0,0
DL,FRI,1429,LGA,DCA,0,0
DL,FRI,1629,LGA,DCA,0,0
DL,FRI,1829,LGA,DCA,0,0
DL,FRI,2026,LGA,DCA,0,0
MQ,FRI,1514,JFK,DCA,0,0
MQ,FRI,613,JFK,DCA,0,0
MQ,FRI,1819,JFK,DCA,0,0
MQ,FRI,904,LGA,DCA,0,0
MQ,FRI,1254,LGA,DCA,0,0
UA,FRI,847,LGA,IAD,0,0
US,FRI,706,LGA,DCA,0,0
US,FRI,857,LGA,DCA,0,0
US,FRI,1058,LGA,DCA,0,0
US,FRI,1256,LGA,DCA,0,0
US,FRI,1457,LGA,DCA,0,0
US,FRI,1655,LGA,DCA,0,0
US,FRI,1856,LGA,DCA,0,0
RU,FRI,1025,EWR,BWI,0,0
RU,FRI,1449,EWR,BWI,0,0
RU,FRI,1715,EWR,BWI,0,0
RU,FRI,704,EWR,BWI,0,0
CO,FRI,1255,EWR,DCA,0,0
DH,FRI,840,EWR,IAD,0,0
DH,FRI,1659,EWR,IAD,0,0
DH,FRI,1247,EWR,IAD,0,0
DH,FRI,2111,EWR,IAD,0,0
RU,FRI,1458,EWR,IAD,0,0
RU,FRI,925,EWR,DCA,0,0
RU,FRI,650,EWR,IAD,0,0
RU,FRI,644,EWR,DCA,0,0
RU,FRI,1653,EWR,IAD,0,0
RU,FRI,1558,EWR,DCA,0,0
RU,FRI,1403,EWR,DCA,0,0
RU,FRI,1736,EWR,DCA,0,0
